LAT,LNG
-35.269497,149.115555
-35.266758,149.113998
-35.267056,149.114075
-35.264694,149.114334
-35.264156,149.114532
-35.260929,149.114944
-35.260719,149.115097
-35.257305,149.115524
-35.256977,149.115692
-35.253418,149.116119
-35.253723,149.116074
-35.251057,149.118195
-35.250687,149.118942
-35.249641,149.120453
-35.248962,149.121735
-35.247822,149.122513
-35.247089,149.122757
-35.245762,149.122864
-35.245426,149.123047
-35.245087,149.125015
-35.245155,149.124634
-35.245304,149.126495
-35.245335,149.126053
-35.241161,149.124283
-35.239918,149.12178
-35.236851,149.123993
-35.250481,149.140594
-35.27422,149.131256
-35.274883,149.131256
-35.271961,149.131622
-35.269958,149.134598
-35.270798,149.131912
-35.267979,149.134918
-35.269882,149.134735
-35.266346,149.136063
-35.267574,149.135086
-35.265385,149.138504
-35.265167,149.139267
-35.264374,149.140884
-35.26363,149.141571
-35.262012,149.141815
-35.261475,149.141983
-35.259594,149.141479
-35.259823,149.141815
-35.257816,149.140121
-35.254402,149.138947
-35.254173,149.139084
-35.252617,149.139496
-35.250229,149.140839
-35.241325,149.150787
-35.239292,149.153778
-35.239162,149.153595
-35.239513,149.155716
-35.242298,149.158508
-35.242767,149.161224
-35.241028,149.163376
-35.239635,149.165268
-35.232067,149.166565
-35.259068,149.123703
-35.258259,149.123917
-35.255898,149.121964
-35.25613,149.122635
-35.254284,149.121414
-35.254883,149.121094
-35.254429,149.126389
-35.254753,149.126526
-35.255432,149.129135
-35.255596,149.129135
-35.246414,149.15593
-35.246426,149.156311
-35.244644,149.160065
-35.24469,149.159897
-35.247097,149.162964
-35.248047,149.163193
-35.249779,149.164078
-35.249874,149.163879
-35.252022,149.162277
-35.25174,149.162552
-35.252666,149.159119
-35.252834,149.159637
-35.251423,149.156876
-35.251152,149.156738
-35.251667,149.154602
-35.251411,149.154297
-35.25362,149.154739
-35.253738,149.154449
-35.255062,149.152878
-35.254898,149.152878
-35.256832,149.149887
-35.256821,149.149628
-35.258793,149.147873
-35.258488,149.147842
-35.261353,149.147446
-35.261566,149.147278
-35.262489,149.145905
-35.26231,149.145752
-35.263592,149.143951
-35.263771,149.143524
-35.265717,149.143341
-35.265511,149.14325
-35.268478,149.144409
-35.268757,149.144455
-35.271145,149.145966
-35.271755,149.145538
-35.272644,149.143539
-35.27248,149.143692
-35.274395,149.140228
-35.274651,149.140259
-35.276276,149.141327
-35.276207,149.141159
-35.247311,149.142349
-35.247711,149.142426
-35.245491,149.142639
-35.244919,149.142883
-35.24371,149.142944
-35.243786,149.143066
-35.243439,149.145493
-35.243435,149.144501
-35.242508,149.147919
-35.242367,149.148285
-35.23798,149.153641
-35.234707,149.151703
-35.232521,149.153198
-35.334587,149.131195
-35.336296,149.132706
-35.297958,149.129272
-35.298038,149.128983
-35.301186,149.133881
-35.301182,149.133728
-35.314056,149.130371
-35.313805,149.130569
-35.331577,149.128815
-35.331882,149.12854
-35.334904,149.125687
-35.334293,149.126236
-35.336662,149.125748
-35.33667,149.125854
-35.338757,149.126465
-35.338291,149.126312
-35.340633,149.129517
-35.33979,149.127014
-35.340622,149.132217
-35.340313,149.128723
-35.33812,149.135788
-35.340645,149.131012
-35.337017,149.136597
-35.339817,149.134018
-35.336899,149.140656
-35.338253,149.135666
-35.336948,149.136734
-35.336689,149.140823
-35.325779,149.135254
-35.329002,149.134689
-35.330307,149.132996
-35.326878,149.135208
-35.331547,149.133926
-35.328976,149.13443
-35.330101,149.132736
-35.331772,149.133942
-35.334557,149.143524
-35.334396,149.14563
-35.334686,149.143585
-35.319523,149.148636
-35.318909,149.038162
-35.320068,149.149048
-35.319225,149.14679
-35.326817,149.179733
-35.327072,149.181763
-35.278687,149.109314
-35.28862,149.083008
-35.299374,149.069565
-35.319286,149.038071
-35.313408,149.042557
-35.313766,149.042847
-35.352234,149.149689
-35.250488,149.122757
-35.29417,149.162292
-35.293785,149.164322
-35.307655,149.18988
-35.251141,149.131348
-35.281322,149.13147
-35.319202,149.147369
-35.256821,149.139679
-35.249699,149.121429
-35.252174,149.123322
-35.252171,149.123474
-35.252682,149.124573
-35.237518,149.12529
-35.237659,149.125519
-35.230068,149.16217
-35.273182,149.135529
-35.272621,149.135559
-35.271469,149.135818
-35.271519,149.135696
-35.275803,149.137344
-35.275787,149.137207
-35.237022,149.15239
-35.252918,149.125015
-35.303581,149.151566
-35.279369,149.130585
-35.279331,149.130417
-35.244701,149.099701
-35.278736,149.130508
-35.278542,149.130096
-35.278507,149.1297
-35.244301,149.099792
-35.2435,149.098297
-35.27845,149.130386
-35.277767,149.130615
-35.243301,149.098297
-35.239929,149.097244
-35.278332,149.130707
-35.239601,149.096786
-35.301601,149.135376
-35.301197,149.134384
-35.292652,149.163208
-35.231117,149.155273
-35.230572,149.157745
-35.272812,149.12236
-35.199577,149.018661
-35.202045,149.015656
-35.20229,149.015915
-35.25008,149.095917
-35.250053,149.095718
-35.242912,149.074509
-35.24308,149.075043
-35.1968,149.02179
-35.195213,149.020264
-35.244961,149.09549
-35.245445,149.095276
-35.281254,149.133606
-35.315044,149.190308
-35.313168,149.190277
-35.310963,149.188354
-35.282612,149.15004
-35.282707,149.148727
-35.229092,149.165466
-35.290554,149.164429
-35.282188,149.120972
-35.282471,149.120895
-35.242821,149.090759
-35.242519,149.088547
-35.237503,149.09079
-35.237835,149.090973
-35.231823,149.09288
-35.231789,149.093048
-35.229858,149.096649
-35.230011,149.094543
-35.230175,149.096725
-35.231762,149.09906
-35.232132,149.099396
-35.233509,149.102859
-35.23365,149.102722
-35.232414,149.107895
-35.232567,149.107773
-35.231194,149.110199
-35.231113,149.110519
-35.229481,149.111206
-35.229359,149.111374
-35.22694,149.111115
-35.227108,149.111267
-35.224026,149.110916
-35.224243,149.111038
-35.221241,149.11116
-35.221306,149.111282
-35.218998,149.11087
-35.21912,149.111069
-35.21772,149.109131
-35.217548,149.108826
-35.218605,149.105133
-35.218433,149.105255
-35.219448,149.102951
-35.219273,149.103165
-35.219913,149.101608
-35.220013,149.101105
-35.218506,149.098038
-35.218426,149.097946
-35.216209,149.099838
-35.215996,149.099777
-35.213749,149.101532
-35.213734,149.101364
-35.211193,149.102036
-35.211216,149.101898
-35.210209,149.099518
-35.210281,149.09938
-35.208927,149.095505
-35.20892,149.095886
-35.209721,149.093506
-35.209858,149.093475
-35.212593,149.091156
-35.212677,149.091049
-35.212971,149.094177
-35.21294,149.094742
-35.213879,149.09668
-35.214531,149.096558
-35.215973,149.098145
-35.215961,149.097809
-35.226219,149.058167
-35.225964,149.058502
-35.224728,149.054993
-35.224789,149.055145
-35.222824,149.054886
-35.222748,149.055023
-35.221539,149.054337
-35.221161,149.054337
-35.218765,149.05397
-35.218605,149.054245
-35.212429,149.060699
-35.212715,149.060715
-35.209751,149.061172
-35.209736,149.061356
-35.208199,149.063049
-35.20837,149.062958
-35.20631,149.064545
-35.206257,149.064697
-35.204861,149.06369
-35.205051,149.063766
-35.202835,149.065277
-35.202595,149.065674
-35.200623,149.065994
-35.200134,149.065826
-35.199291,149.063354
-35.199276,149.062805
-35.243748,149.055008
-35.197792,149.060562
-35.19751,149.060593
-35.194782,149.060623
-35.194954,149.06073
-35.194771,149.063766
-35.194878,149.063736
-35.196796,149.065964
-35.196659,149.065826
-35.197685,149.068756
-35.197842,149.068756
-35.19709,149.070541
-35.197243,149.070648
-35.198647,149.072754
-35.198639,149.072571
-35.200394,149.072739
-35.200283,149.072708
-35.211864,149.08461
-35.209103,149.073242
-35.209267,149.073181
-35.207436,149.075165
-35.207771,149.074982
-35.207409,149.079605
-35.20752,149.079971
-35.210133,149.081863
-35.210068,149.081802
-35.211777,149.081375
-35.211563,149.08136
-35.213146,149.079086
-35.213062,149.079132
-35.21291,149.076569
-35.21283,149.076645
-35.213566,149.072968
-35.213329,149.073181
-35.214687,149.073242
-35.215084,149.073441
-35.217426,149.073883
-35.21751,149.073715
-35.219521,149.072159
-35.219425,149.072067
-35.22221,149.073166
-35.222305,149.073059
-35.222149,149.074631
-35.222317,149.074539
-35.220806,149.07608
-35.22089,149.076172
-35.219704,149.078461
-35.219852,149.078705
-35.238232,149.076889
-35.237503,149.07692
-35.23975,149.074661
-35.23959,149.075058
-35.20578,149.03511
-35.205978,149.035202
-35.20462,149.038177
-35.204819,149.038254
-35.202232,149.041641
-35.202374,149.041595
-35.200459,149.043045
-35.200397,149.043274
-35.199291,149.046677
-35.199371,149.046906
-35.201366,149.049652
-35.201263,149.04953
-35.203274,149.050293
-35.203426,149.050293
-35.206615,149.052109
-35.206711,149.051971
-35.206657,149.054474
-35.206764,149.054321
-35.208412,149.057297
-35.208488,149.056931
-35.206841,149.058807
-35.206295,149.059097
-35.205425,149.061539
-35.205471,149.06131
-35.214546,149.061783
-35.215012,149.063446
-35.214855,149.06459
-35.214924,149.065674
-35.214249,149.067245
-35.214264,149.067688
-35.214359,149.070084
-35.21479,149.070541
-35.216389,149.069946
-35.216568,149.069534
-35.219883,149.06987
-35.219975,149.069809
-35.24136,149.090073
-35.228981,149.040695
-35.228657,149.040558
-35.225773,149.036331
-35.226322,149.036179
-35.224266,149.037964
-35.223541,149.039093
-35.219612,149.041336
-35.219067,149.042252
-35.213219,149.045258
-35.213112,149.045288
-35.211349,149.042786
-35.211979,149.043427
-35.208439,149.04216
-35.208279,149.042145
-35.208813,149.039322
-35.209305,149.038452
-35.205868,149.033051
-35.205486,149.032501
-35.203022,149.027649
-35.203167,149.027878
-35.201019,149.027161
-35.201275,149.027298
-35.199127,149.030762
-35.199314,149.030609
-35.197021,149.033859
-35.197262,149.03363
-35.195778,149.035248
-35.196033,149.035248
-35.193829,149.034683
-35.193733,149.035034
-35.193188,149.032974
-35.193222,149.033096
-35.190578,149.036041
-35.189083,149.038727
-35.188972,149.038849
-35.189507,149.041672
-35.189533,149.04155
-35.191559,149.040527
-35.191593,149.040359
-35.193691,149.040268
-35.193771,149.040115
-35.19318,149.042267
-35.193222,149.042404
-35.192677,149.044159
-35.192711,149.044006
-35.19347,149.046799
-35.193672,149.046524
-35.190483,149.050415
-35.190514,149.050171
-35.190441,149.052719
-35.190536,149.053055
-35.191048,149.05571
-35.19099,149.055466
-35.203487,149.058945
-35.203007,149.057526
-35.202915,149.056137
-35.202751,149.055145
-35.203262,149.052261
-35.203484,149.051483
-35.206619,149.04895
-35.206982,149.047989
-35.208698,149.047653
-35.208191,149.047379
-35.211506,149.050247
-35.211315,149.050049
-35.213203,149.051147
-35.213177,149.050964
-35.213493,149.054367
-35.213577,149.054199
-35.212967,149.058701
-35.212852,149.058334
-35.244881,149.067657
-35.244701,149.067276
-35.246719,149.056244
-35.245651,149.056168
-35.249321,149.05574
-35.24929,149.055618
-35.252644,149.054733
-35.252735,149.054596
-35.255077,149.054123
-35.255245,149.05397
-35.247158,149.040405
-35.247742,149.036194
-35.247646,149.036255
-35.246437,149.032272
-35.246338,149.032318
-35.243492,149.032059
-35.243771,149.031998
-35.240776,149.034683
-35.241074,149.035767
-35.236275,149.032639
-35.236748,149.032608
-35.234177,149.028412
-35.233879,149.028275
-35.233269,149.025253
-35.232994,149.024261
-35.233475,149.0224
-35.233379,149.0224
-35.233086,149.019531
-35.233036,149.019669
-35.230541,149.017273
-35.227104,149.017227
-35.226887,149.016022
-35.226772,149.016022
-35.226707,149.013275
-35.226593,149.013489
-35.225132,149.01091
-35.224979,149.011078
-35.227245,149.023148
-35.22226,149.005966
-35.222435,149.006012
-35.220375,149.006943
-35.220242,149.007126
-35.218075,149.008331
-35.218246,149.008621
-35.218685,149.011597
-35.218777,149.011414
-35.219387,149.016068
-35.219536,149.016312
-35.221451,149.017273
-35.221706,149.017059
-35.222431,149.01947
-35.222481,149.019333
-35.228203,149.028488
-35.228214,149.028351
-35.231358,149.027786
-35.231312,149.027618
-35.230225,149.030823
-35.230328,149.031143
-35.229847,149.033539
-35.229965,149.033417
-35.230911,149.035324
-35.231014,149.035294
-35.231964,149.037155
-35.231926,149.036972
-35.233196,149.039291
-35.23336,149.039307
-35.226772,149.032837
-35.226574,149.033051
-35.225052,149.031311
-35.22298,149.030258
-35.225464,149.02916
-35.225918,149.028366
-35.228004,149.02446
-35.227859,149.024628
-35.225323,149.021881
-35.225319,149.022049
-35.21653,149.010712
-35.215744,149.010712
-35.213646,149.009048
-35.21365,149.009186
-35.210953,149.010651
-35.211258,149.010452
-35.209732,149.013031
-35.210094,149.012238
-35.210876,149.017365
-35.211025,149.01767
-35.208916,149.017471
-35.208946,149.017624
-35.205837,149.016586
-35.206062,149.016663
-35.204113,149.017288
-35.204201,149.017349
-35.205433,149.021179
-35.205498,149.021118
-35.206665,149.022675
-35.207062,149.022873
-35.209774,149.025513
-35.209854,149.025482
-35.210495,149.026611
-35.211048,149.026138
-35.212399,149.02504
-35.21236,149.024872
-35.21397,149.021408
-35.213917,149.02121
-35.218361,149.019379
-35.218319,149.019226
-35.22028,149.025009
-35.220646,149.025177
-35.219528,149.026489
-35.219383,149.026962
-35.219303,149.028992
-35.219425,149.029099
-35.217232,149.032227
-35.217205,149.032349
-35.215504,149.029831
-35.21384,149.028275
-35.212921,149.030701
-35.212658,149.033508
-35.215874,149.034531
-35.219238,149.031937
-35.219135,149.032089
-35.22065,149.034027
-35.220413,149.03389
-35.220482,149.037338
-35.220291,149.037308
-35.221531,149.038712
-35.222263,149.042755
-35.222279,149.042618
-35.224712,149.04364
-35.224792,149.043549
-35.225842,149.045807
-35.225891,149.045395
-35.225399,149.048431
-35.225544,149.048447
-35.225887,149.051407
-35.225876,149.051224
-35.226837,149.054581
-35.226887,149.054367
-35.227818,149.056198
-35.227692,149.055923
-35.230579,149.055298
-35.230293,149.05542
-35.232811,149.054611
-35.23185,149.054489
-35.233517,149.05423
-35.210693,149.047989
-35.253723,149.051651
-35.253674,149.051834
-35.250835,149.04895
-35.251377,149.049179
-35.249268,149.049301
-35.249386,149.049591
-35.247204,149.047226
-35.246983,149.047333
-35.245407,149.04483
-35.24538,149.045029
-35.24361,149.043304
-35.243706,149.043854
-35.245262,149.040878
-35.245239,149.040787
-35.250076,149.040573
-35.24942,149.040405
-35.251194,149.037598
-35.251095,149.037735
-35.250389,149.034027
-35.250786,149.034958
-35.248215,149.03212
-35.248455,149.032303
-35.233486,149.042526
-35.233425,149.042221
-35.236427,149.043808
-35.236271,149.043777
-35.238228,149.042007
-35.238071,149.041931
-35.239204,149.045746
-35.239285,149.044922
-35.239529,149.048523
-35.239693,149.048477
-35.240112,149.052353
-35.240288,149.052368
-35.238739,149.054733
-35.239071,149.054214
-35.239883,149.060272
-35.24012,149.059692
-35.202679,149.022049
-35.199306,149.019577
-35.199306,149.019485
-35.198318,149.020462
-35.198246,149.020447
-35.199879,149.015656
-35.194916,149.041611
-35.195156,149.041473
-35.198112,149.044632
-35.197113,149.042862
-35.208328,149.027008
-35.208458,149.026855
-35.2528,149.074966
-35.251789,149.075043
-35.254589,149.074249
-35.254612,149.074005
-35.256706,149.073761
-35.256596,149.073532
-35.259239,149.073669
-35.259418,149.073395
-35.248074,149.059021
-35.248104,149.058914
-35.250935,149.058762
-35.251091,149.058624
-35.253311,149.060074
-35.253571,149.060471
-35.253647,149.063065
-35.254135,149.063599
-35.256107,149.066208
-35.256199,149.066132
-35.255825,149.068375
-35.256001,149.068222
-35.253155,149.069534
-35.25288,149.069717
-35.252529,149.072784
-35.252548,149.072662
-35.256203,149.079651
-35.256348,149.0793
-35.257332,149.082291
-35.257359,149.082123
-35.259003,149.084671
-35.259338,149.085632
-35.272488,149.118164
-35.272968,149.119019
-35.276451,149.125778
-35.277218,149.126389
-35.278133,149.127533
-35.244072,149.072098
-35.244045,149.071976
-35.246349,149.071487
-35.246109,149.071274
-35.248116,149.073624
-35.248249,149.073685
-35.208191,149.066238
-35.208057,149.066315
-35.244457,149.127213
-35.24572,149.127426
-35.247906,149.131485
-35.248016,149.131317
-35.249931,149.134125
-35.250885,149.133408
-35.252831,149.133652
-35.253399,149.132996
-35.257675,149.132858
-35.257687,149.132309
-35.261467,149.132248
-35.261383,149.131699
-35.265526,149.131607
-35.264568,149.131195
-35.268047,149.131195
-35.267624,149.130692
-35.271095,149.130692
-35.270988,149.130173
-35.274151,149.130203
-35.274609,149.129517
-35.255196,149.13327
-35.210979,149.067764
-35.210682,149.067444
-35.213284,149.046417
-35.258587,149.108643
-35.258816,149.109238
-35.25877,149.116318
-35.259167,149.116989
-35.259079,149.119125
-35.259407,149.119156
-35.259346,149.121719
-35.259701,149.121735
-35.248356,149.136246
-35.248631,149.136902
-35.248688,149.139633
-35.248947,149.14006
-35.248493,149.144653
-35.248737,149.144562
-35.248272,149.146683
-35.248428,149.147476
-35.247841,149.150253
-35.248013,149.150894
-35.241646,149.150009
-35.244881,149.134659
-35.2444,149.134445
-35.241524,149.092819
-35.241745,149.092712
-35.261765,149.120789
-35.261646,149.120728
-35.264584,149.122177
-35.263828,149.121567
-35.266045,149.123077
-35.266449,149.12326
-35.268417,149.123596
-35.270142,149.12323
-35.271667,149.123062
-35.273716,149.120514
-35.273674,149.120316
-35.274181,149.117325
-35.274471,149.117371
-35.275826,149.115906
-35.275974,149.115982
-35.279812,149.114334
-35.279736,149.114471
-35.282379,149.116333
-35.282707,149.117142
-35.283127,149.119003
-35.283279,149.119522
-35.285088,149.118652
-35.284779,149.11908
-35.288136,149.116913
-35.287781,149.117065
-35.291679,149.118698
-35.283463,149.125229
-35.18914,149.022064
-35.189198,149.02652
-35.25666,149.056412
-35.256615,149.056213
-35.258957,149.060074
-35.259151,149.060822
-35.259747,149.063705
-35.25959,149.063721
-35.261414,149.069016
-35.261532,149.068085
-35.260796,149.0728
-35.260685,149.072556
-35.260632,149.07489
-35.260509,149.074936
-35.258316,149.075638
-35.258419,149.075531
-35.277824,149.14447
-35.27776,149.144806
-35.280273,149.145859
-35.279919,149.146072
-35.283527,149.170578
-35.283096,149.154785
-35.20092,149.074463
-35.200924,149.07431
-35.202507,149.076355
-35.202599,149.076294
-35.204445,149.080399
-35.204533,149.080353
-35.206116,149.081421
-35.206184,149.081299
-35.190361,149.083435
-35.190918,149.084167
-35.184559,149.084198
-35.184475,149.08432
-35.181038,149.087311
-35.181141,149.087402
-35.180481,149.090225
-35.180553,149.090302
-35.180309,149.102066
-35.180634,149.101746
-35.172226,149.109268
-35.172234,149.10939
-35.169598,149.111252
-35.169716,149.111237
-35.167805,149.112122
-35.16803,149.112213
-35.166203,149.111801
-35.165951,149.111786
-35.164238,149.111481
-35.164066,149.111496
-35.162472,149.111542
-35.162483,149.11171
-35.163387,149.114166
-35.163177,149.113922
-35.166096,149.114822
-35.166073,149.114624
-35.170605,149.116684
-35.169792,149.116257
-35.17347,149.119812
-35.172947,149.118851
-35.17329,149.122131
-35.173328,149.122375
-35.170246,149.120285
-35.172161,149.124359
-35.168404,149.122025
-35.170879,149.125397
-35.174667,149.120041
-35.175404,149.119934
-35.176311,149.119522
-35.176243,149.119675
-35.17783,149.118988
-35.177917,149.119064
-35.187889,149.115952
-35.188229,149.115738
-35.183777,149.10817
-35.184151,149.106339
-35.184063,149.10463
-35.18132,149.104019
-35.17297,149.107407
-35.172779,149.107346
-35.171658,149.105179
-35.171597,149.10524
-35.171013,149.104019
-35.170971,149.110764
-35.17239,149.114594
-35.175014,149.113846
-35.176849,149.113617
-35.178654,149.114532
-35.180504,149.113068
-35.181511,149.112747
-35.236713,149.142899
-35.235661,149.14386
-35.231899,149.145004
-35.231068,149.14476
-35.174648,149.113815
-35.221085,149.1427
-35.22065,149.141144
-35.215057,149.139175
-35.215397,149.14006
-35.193752,149.126938
-35.19495,149.125183
-35.194618,149.125458
-35.196327,149.12442
-35.196259,149.124329
-35.197849,149.123367
-35.197693,149.123505
-35.19783,149.121719
-35.197681,149.119278
-35.196148,149.115982
-35.196148,149.116119
-35.193962,149.114441
-35.193748,149.114517
-35.192333,149.114624
-35.192223,149.114746
-35.190582,149.118011
-35.190697,149.117767
-35.189453,149.120834
-35.189671,149.120667
-35.2099,149.087967
-35.209682,149.087906
-35.25256,149.086945
-35.253254,149.086731
-35.210228,149.090408
-35.210308,149.090546
-35.200703,149.068588
-35.177467,149.124283
-35.213215,149.01265
-35.242207,149.032761
-35.241894,149.033005
-35.180256,149.093231
-35.249344,149.090134
-35.23074,149.113068
-35.230793,149.112961
-35.241856,149.043457
-35.240978,149.038788
-35.240807,149.038712
-35.241596,149.043381
-35.229774,149.017685
-35.197781,149.11882
-35.352142,149.149719
-35.182713,149.129578
-35.212406,149.047791
-35.163345,149.098083
-35.162437,149.098358
-35.159519,149.101334
-35.159637,149.100922
-35.180862,149.112518
-35.166759,149.096237
-35.179146,149.114288
-35.176716,149.11351
-35.173126,149.114548
-35.171818,149.114044
-35.17115,149.111801
-35.170097,149.102921
-35.168411,149.103561
-35.168098,149.095856
-35.224266,149.020279
-35.224255,149.020508
-35.160244,149.104477
-35.16021,149.104614
-35.168835,149.112106
-35.169556,149.102966
-35.168129,149.103256
-35.177536,149.12413
-35.181973,149.104507
-35.184086,149.104843
-35.184025,149.106354
-35.183517,149.108917
-35.235935,149.028
-35.235176,149.028397
-35.237904,149.026382
-35.237961,149.026138
-35.193401,149.051086
-35.193439,149.050842
-35.192177,149.053177
-35.192387,149.053879
-35.190819,149.045563
-35.190083,149.046478
-35.219624,149.021591
-35.219387,149.021271
-35.243214,149.048416
-35.243343,149.048126
-35.220779,149.021637
-35.220997,149.021729
-35.228401,149.019684
-35.210442,149.069794
-35.210388,149.069672
-35.18924,149.026413
-35.414204,149.065414
-35.16362,149.104416
-35.163784,149.104218
-35.223072,149.029922
-35.221661,149.027664
-35.221413,149.02774
-35.249123,149.090042
-35.168507,149.114166
-35.213924,149.137878
-35.208561,149.138702
-35.208351,149.139008
-35.216694,149.141357
-35.216797,149.141251
-35.219284,149.140839
-35.219009,149.140808
-35.227066,149.144226
-35.227226,149.143967
-35.204399,149.060165
-35.190842,149.035538
-35.189999,149.047211
-35.213928,149.13765
-35.234329,149.078415
-35.233616,149.078674
-35.204258,149.060196
-35.224705,149.030182
-35.231953,149.015747
-35.231869,149.01593
-35.230854,149.011581
-35.23074,149.011688
-35.229984,149.008987
-35.22974,149.008591
-35.22718,149.006271
-35.226982,149.006271
-35.225277,149.00499
-35.219734,149.013519
-35.219837,149.013657
-35.222073,149.011917
-35.222168,149.012009
-35.226009,149.016891
-35.224949,149.016693
-35.22324,149.016754
-35.223511,149.016846
-35.345226,149.138748
-35.345318,149.138809
-35.348785,149.155975
-35.348705,149.155899
-35.343983,149.154907
-35.344452,149.155685
-35.196442,149.015121
-35.196499,149.015213
-35.240219,149.091599
-35.242538,149.085709
-35.251682,149.090225
-35.251862,149.090408
-35.252838,149.091095
-35.25285,149.090912
-35.253914,149.088791
-35.253883,149.089218
-35.242313,149.086319
-35.191624,149.028366
-35.191696,149.028473
-35.240353,149.091583
-35.239662,149.026108
-35.239822,149.026108
-35.229202,149.022827
-35.229664,149.022766
-35.230949,149.023117
-35.231277,149.02301
-35.229977,149.028534
-35.230095,149.028442
-35.231838,149.034164
-35.221104,149.038361
-35.229382,149.044449
-35.221943,149.100388
-35.221828,149.100204
-35.224987,149.100586
-35.22681,149.099594
-35.226742,149.099518
-35.228394,149.097458
-35.228031,149.09848
-35.229893,149.094528
-35.217644,149.086655
-35.21751,149.090439
-35.217415,149.090332
-35.217575,149.086792
-35.24353,149.054642
-35.231949,149.034454
-35.230408,149.046509
-35.202499,149.021942
-35.189392,149.021713
-35.231945,149.049728
-35.232513,149.049988
-35.224972,149.005096
-35.333305,149.166473
-35.224373,149.10051
-35.199947,149.015701
-35.211994,149.084564
-35.197731,149.015137
-35.197918,149.015381
-35.249371,149.131622
-35.252434,149.131668
-35.196651,149.105759
-35.196766,149.105728
-35.193871,149.110733
-35.193863,149.110855
-35.184669,149.132507
-35.18541,149.084976
-35.185497,149.085205
-35.184422,149.08876
-35.18457,149.088837
-35.18446,149.092026
-35.18449,149.091843
-35.186134,149.092987
-35.180424,149.093185
-35.188026,149.094162
-35.186161,149.092804
-35.189888,149.095367
-35.188084,149.094254
-35.192612,149.096313
-35.189758,149.095276
-35.183399,149.099533
-35.183277,149.099548
-35.188622,149.101471
-35.188679,149.101593
-35.192368,149.09581
-35.192272,149.098465
-35.190697,149.100052
-35.190746,149.100143
-35.168079,149.127991
-35.169155,149.12941
-35.16946,149.131821
-35.186932,149.124054
-35.187759,149.123306
-35.181183,149.13324
-35.181793,149.133209
-35.228722,149.007156
-35.22876,149.007019
-35.334103,149.135483
-35.333946,149.13533
-35.218678,149.096619
-35.218632,149.096756
-35.197163,149.021835
-35.195164,149.02037
-35.193722,149.031326
-35.19376,149.031235
-35.299023,149.188065
-35.29961,149.189026
-35.29586,149.18956
-35.330887,149.162582
-35.230595,149.061752
-35.231247,149.061615
-35.233608,149.062439
-35.2337,149.062317
-35.23629,149.068436
-35.236156,149.068527
-35.238396,149.071045
-35.238731,149.071243
-35.246525,149.096634
-35.240177,149.103027
-35.240417,149.103165
-35.168308,149.114502
-35.214779,149.0457
-35.192139,149.098434
-35.217289,149.094498
-35.217407,149.094452
-35.177067,149.100296
-35.238972,149.064026
-35.238594,149.063644
-35.238789,149.063797
-35.239796,149.069702
-35.23978,149.069183
-35.239815,149.068405
-35.240093,149.068054
-35.240013,149.068848
-35.239891,149.069016
-35.23999,149.072922
-35.24057,149.073441
-35.245762,149.07486
-35.245613,149.075272
-35.178661,149.121048
-35.178703,149.121323
-35.177876,149.122269
-35.166073,149.124588
-35.16814,149.126831
-35.178272,149.122421
-35.165611,149.12735
-35.16991,149.13443
-35.184502,149.132416
-35.46703,149.105957
-35.209621,149.155533
-35.20974,149.155273
-35.20528,149.163452
-35.20554,149.163467
-35.465923,149.110886
-35.465767,149.111084
-35.466454,149.108536
-35.466518,149.108444
-35.465488,149.106583
-35.180843,149.140594
-35.181015,149.140442
-35.180641,149.138474
-35.18079,149.138474
-35.180168,149.135574
-35.180275,149.135452
-35.1838,149.124573
-35.183949,149.124451
-35.169594,149.137848
-35.220104,149.144882
-35.217922,149.14537
-35.193226,149.018723
-35.193115,149.018829
-35.202049,149.15683
-35.201965,149.156555
-35.200195,149.15834
-35.20068,149.157928
-35.198601,149.159485
-35.198521,149.159424
-35.196339,149.160294
-35.196453,149.160202
-35.195549,149.15831
-35.195412,149.158203
-35.194805,149.159271
-35.194698,149.159302
-35.186348,149.154694
-35.186314,149.1548
-35.189137,149.155075
-35.189152,149.155182
-35.190502,149.153137
-35.190659,149.152969
-35.18639,149.152145
-35.200871,149.161438
-35.201328,149.163055
-35.197956,149.114548
-35.198273,149.114212
-35.186703,149.152496
-35.20261,149.139938
-35.20245,149.139847
-35.205578,149.139297
-35.204823,149.139542
-35.171082,149.141907
-35.171051,149.141785
-35.166279,149.145081
-35.16679,149.144394
-35.201878,149.106918
-35.18689,149.129593
-35.186798,149.129608
-35.186474,149.126587
-35.186417,149.126663
-35.202087,149.107086
-35.185287,149.145386
-35.185028,149.145645
-35.185902,149.149094
-35.185642,149.149368
-35.205257,149.10968
-35.205276,149.109024
-35.278965,149.12944
-35.203999,149.114258
-35.222591,149.156113
-35.224636,149.113159
-35.205044,149.113907
-35.200886,149.148575
-35.200703,149.148621
-35.200222,149.149277
-35.2015,149.149277
-35.170834,149.143845
-35.18708,149.144989
-35.187981,149.148407
-35.188171,149.149567
-35.193249,149.150803
-35.194515,149.15094
-35.207798,149.147415
-35.207558,149.147858
-35.165142,149.130676
-35.1987,149.144226
-35.198978,149.143936
-35.193134,149.145737
-35.193043,149.145966
-35.189995,149.143402
-35.189995,149.143555
-35.200275,149.141541
-35.200394,149.141602
-35.201305,149.151611
-35.201176,149.151443
-35.196114,149.145706
-35.196655,149.145889
-35.165035,149.141418
-35.171078,149.094757
-35.171246,149.09549
